Created On,Topic,Owner,Potential Customer,Status,Status Reason,Est. revenue,Est. close date,Actual Revenue,Actual Close Date,Probability,Rating,Sales Stage,Forecast category,Customer Need,Proposed Solution,Source Campaign,Purchase Process,Purchase Timeframe,Currency,Contact,Price List,Revenue
10/24/2024 14:18,Adventure Works Cycles | Quick Kettle,Jeff Comstock,Adventure Works Cycles,Won,Won,1200,12/24/2024,1200,12/24/2024,80,Hot,Close,,DRINKWARE,Quick Kettle,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
3/16/2025 10:41,Adventure Works Cycles | Quick Kettle,Jeff Comstock,Adventure Works Cycles,Lost,Out-Sold,650,3/27/2025,0,3/27/2025,55,Warm,Close,,DRINKWARE,Quick Kettle,Coffee Trade Fair,Unknown,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
10/18/2024 8:51,Adventure Works Cycles | Quick Kettle,Alan Ross,Adventure Works Cycles,Lost,Out-Sold,650,12/18/2024,0,12/18/2024,55,Warm,Close,,DRINKWARE,Quick Kettle,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
4/28/2021 0:00,Adventure Works Cycles | Smart Grind Home,Jeff Comstock,Adventure Works Cycles,Won,Won,6900,5/15/2021,6900,5/15/2021,65,Warm,Close,Won,CONSUMER COFFEE GRINDERS,Smart Grind Home,New Product Release,Unknown,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
3/31/2023 14:02,Adventure Works Cycles | Smart Grind Home,Pooja Bhalla,Adventure Works Cycles,Won,Won,2400,4/12/2023,2400,4/12/2023,100,Hot,Close,Won,CONSUMER COFFEE GRINDERS,Smart Grind Home,Coffee Machine Excellence,Individual,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
12/26/2021 0:00,Adventure Works Cycles | Smart Grind Home,Eric Boocock,Adventure Works Cycles,Won,Won,2200,1/7/2022,2200,1/7/2022,65,Warm,Close,,CONSUMER COFFEE GRINDERS,Smart Grind Home,New Product Release,Unknown,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
5/9/2021 0:00,Adventure Works Cycles | Smart Grind Travel,Pooja Bhalla,Adventure Works Cycles,Won,Won,6250,5/25/2021,6250,5/25/2021,95,Hot,Close,,CONSUMER COFFEE GRINDERS,Smart Grind Travel,,Individual,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
5/26/2021 0:00,Adventure Works Cycles | Smart Grind Travel,Jeff Comstock,Adventure Works Cycles,Won,Won,1150,6/6/2021,1150,6/6/2021,100,Hot,Close,,CONSUMER COFFEE GRINDERS,Smart Grind Travel,Coffee Machine Excellence,Individual,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
5/24/2023 17:00,Adventure Works Cycles | Smart Grind Travel,Eric Boocock,Adventure Works Cycles,Won,Won,4500,6/8/2023,4500,6/8/2023,100,Hot,Close,,CONSUMER COFFEE GRINDERS,Smart Grind Travel,Coffee Machine Excellence,Individual,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
11/28/2024 10:07,Adventure Works Cycles | Stainless Steel Tamper,Jim Nakashima,Adventure Works Cycles,Lost,Canceled,300,2/26/2025,0,2/26/2025,50,Cold,Close,,DRINKWARE,Stainless Steel Tamper,,Individual,Next Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
12/11/2021 0:00,Adventure Works Cycles | Stainless Steel Tamper,Per Mikkelsen,Adventure Works Cycles,Won,Won,750,12/22/2021,750,12/22/2021,65,Warm,Close,,DRINKWARE,Stainless Steel Tamper,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
6/11/2021 0:00,Adventure Works Cycles | Stainless Steel Tamper,Lunaura Hassinger,Adventure Works Cycles,Won,Won,750,6/22/2021,750,6/22/2021,95,Hot,Close,,DRINKWARE,Stainless Steel Tamper,,Individual,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
7/2/2021 0:00,Adventure Works Cycles | Stainless Steel Tamper,Alan Ross,Adventure Works Cycles,Lost,Canceled,850,10/1/2021,0,10/1/2021,20,Cold,Close,,DRINKWARE,Stainless Steel Tamper,Loyalty Customer Promotion,Committee,Next Quarter,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
9/1/2024 14:34,Adventure Works Cycles | Stainless Steel Tamper,Lunaura Hassinger,Adventure Works Cycles,Lost,Out-Sold,1150,9/12/2024,0,9/12/2024,60,Warm,Close,,DRINKWARE,Stainless Steel Tamper,Intelligent Coffee Machine Showcase,Unknown,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
8/5/2023 13:11,Adventure Works Cycles | Storage Canister,Per Mikkelsen,Adventure Works Cycles,Lost,Out-Sold,150,8/15/2023,0,8/15/2023,55,Warm,Close,,DRINKWARE,Storage Canister,Customer Follow-up,Unknown,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
1/1/2025 7:53,Adventure Works Cycles | Storage Canister,Lunaura Hassinger,Adventure Works Cycles,Lost,Out-Sold,900,1/12/2025,0,1/12/2025,55,Warm,Close,,DRINKWARE,Storage Canister,Customer Care Campaign,Unknown,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
2/13/2023 9:35,Adventure Works Cycles | Travel Brew 100,Pooja Bhalla,Adventure Works Cycles,Won,Won,8800,3/4/2023,8800,3/4/2023,60,Warm,Close,,CONSUMER COFFEE MAKERS,Travel Brew 100,Loyalty Customer Promotion,Unknown,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
3/6/2025 16:58,Adventure Works Cycles | Travel Mug XL,Julie Strauss,Adventure Works Cycles,Won,Won,250,3/16/2025,250,3/16/2025,95,Hot,Close,,DRINKWARE,Travel Mug XL,,Individual,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
10/28/2023 12:30,Adventure Works Cycles | Travel Mug XL,Eric Boocock,Adventure Works Cycles,Won,Won,1650,11/9/2023,1650,11/9/2023,95,Hot,Close,,DRINKWARE,Travel Mug XL,,Individual,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
8/14/2024 14:55,Adventure Works Cycles | Water line,Alan Ross,Adventure Works Cycles,Won,Won,100,8/24/2024,100,8/24/2024,65,Warm,Close,,SERVICES,Water line,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Parsifal Troker,Contoso Coffee Price List,User Provided
3/31/2021 0:00,Alpine Ski House | 1-Year Espresso Blend Coffee Subscription,Jeff Comstock,Alpine Ski House,Won,Won,53950,7/23/2021,53950,7/23/2021,75,Warm,Close,Won,SUBSCRIPTION-CM,1-Year Espresso Blend Coffee Subscription,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
3/16/2024 8:53,Alpine Ski House | 1-Year Espresso Blend Coffee Subscription,Jeff Comstock,Alpine Ski House,Lost,Canceled,35500,7/20/2024,0,7/20/2024,45,Cold,Close,,SUBSCRIPTION-CM,1-Year Espresso Blend Coffee Subscription,,Individual,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
1/6/2023 9:05,Alpine Ski House | 1-Year Organic Office Coffee Subscription,Alan Ross,Alpine Ski House,Lost,Canceled,15300,4/21/2023,0,4/21/2023,10,Cold,Close,,SUBSCRIPTION-CM,1-Year Organic Office Coffee Subscription,Coffee Innovation Webinar,Unknown,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
8/24/2023 12:32,Alpine Ski House | 1-Year Organic Office Coffee Subscription,Eric Boocock,Alpine Ski House,Lost,Canceled,25650,9/19/2024,0,9/19/2024,15,Cold,Close,,SUBSCRIPTION-CM,1-Year Organic Office Coffee Subscription,Coffee Machine Excellence,Individual,Unknown,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
11/9/2024 9:01,Alpine Ski House | 1-Year Organic Office Coffee Subscription,Pooja Bhalla,Alpine Ski House,Lost,Canceled,3050,2/10/2025,0,2/10/2025,20,Cold,Close,,SUBSCRIPTION-CM,1-Year Organic Office Coffee Subscription,Loyalty Customer Promotion,Committee,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
6/11/2024 12:48,Alpine Ski House | 1-Year Organic Office Coffee Subscription,Eric Boocock,Alpine Ski House,Lost,Canceled,32400,10/11/2024,0,10/11/2024,50,Cold,Close,,SUBSCRIPTION-CM,1-Year Organic Office Coffee Subscription,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
4/16/2022 8:42,Alpine Ski House | 1-Year Organic Office Coffee Subscription,Julie Strauss,Alpine Ski House,Lost,Out-Sold,29150,5/25/2022,0,5/25/2022,55,Warm,Close,,SUBSCRIPTION-CM,1-Year Organic Office Coffee Subscription,Intelligent Coffee Machine Showcase,Unknown,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
1/22/2023 12:45,Alpine Ski House | 2-Year Espresso Blend Subscription,Ayushman Jain,Alpine Ski House,Won,Won,42800,5/5/2023,42800,5/5/2023,75,Warm,Close,,SUBSCRIPTION-CM,2-Year Espresso Blend Subscription,,Individual,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
2/24/2024 11:08,Alpine Ski House | 2-Year Espresso Blend Subscription,Ayushman Jain,Alpine Ski House,Won,Won,73300,5/17/2024,73300,5/17/2024,90,Hot,Close,,SUBSCRIPTION-CM,2-Year Espresso Blend Subscription,,Individual,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
3/25/2025 15:18,Alpine Ski House | 2-Year Fair Trade Coffee Subscription,Pooja Bhalla,Alpine Ski House,Open,In Progress,88650,9/20/2025,0,,0,Cold,Develop,Omitted,SUBSCRIPTION-CM,2-Year Fair Trade Coffee Subscription,Coffee Innovation Webinar,Unknown,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
3/20/2023 7:22,Alpine Ski House | 2-Year Fair Trade Coffee Subscription,Jim Nakashima,Alpine Ski House,Won,Won,9950,4/9/2023,9950,4/9/2023,90,Hot,Close,,SUBSCRIPTION-CM,2-Year Fair Trade Coffee Subscription,,Individual,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
4/4/2024 12:08,Alpine Ski House | 2-Year Fair Trade Coffee Subscription,Ayushman Jain,Alpine Ski House,Won,Won,22650,5/7/2024,22650,5/7/2024,90,Hot,Close,,SUBSCRIPTION-CM,2-Year Fair Trade Coffee Subscription,,Individual,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
8/23/2024 12:03,Alpine Ski House | 2-Year Fair Trade Coffee Subscription,Per Mikkelsen,Alpine Ski House,Lost,Canceled,21950,12/13/2024,0,12/13/2024,15,Cold,Close,,SUBSCRIPTION-CM,2-Year Fair Trade Coffee Subscription,Loyalty Customer Promotion,Unknown,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
1/23/2023 11:56,Alpine Ski House | 2-Year Organic Office Coffee Subscription,Eric Boocock,Alpine Ski House,Lost,Canceled,29600,5/23/2023,0,5/23/2023,20,Cold,Close,Lost,SUBSCRIPTION-CM,2-Year Organic Office Coffee Subscription,Loyalty Customer Promotion,Committee,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
12/22/2024 9:51,Alpine Ski House | 2-Year Organic Office Coffee Subscription,Ayushman Jain,Alpine Ski House,Won,Won,41150,2/11/2025,41150,2/11/2025,90,Hot,Close,,SUBSCRIPTION-CM,2-Year Organic Office Coffee Subscription,,Individual,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
12/4/2022 17:47,Alpine Ski House | 2-Year Organic Office Coffee Subscription,Per Mikkelsen,Alpine Ski House,Lost,Canceled,76700,5/20/2023,0,5/20/2023,45,Cold,Close,,SUBSCRIPTION-CM,2-Year Organic Office Coffee Subscription,,Individual,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
3/11/2024 13:07,Alpine Ski House | 2-Year Organic Office Coffee Subscription,Michael Tan,Alpine Ski House,Open,In Progress,48700,4/30/2025,0,,40,Cold,Qualify,,SUBSCRIPTION-CM,2-Year Organic Office Coffee Subscription,,Individual,Unknown,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
4/22/2022 12:54,Alpine Ski House | 6-Month Fair Trade Coffee Subscription,Jeff Comstock,Alpine Ski House,Won,Won,22900,5/25/2022,22900,5/25/2022,95,Hot,Close,,SUBSCRIPTION-CM,6-Month Fair Trade Coffee Subscription,Coffee Machine Excellence,Individual,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
5/20/2022 9:29,Alpine Ski House | 6-Month Fair Trade Coffee Subscription,Jeff Comstock,Alpine Ski House,Lost,Canceled,19950,6/19/2022,0,6/19/2022,50,Cold,Close,,SUBSCRIPTION-CM,6-Month Fair Trade Coffee Subscription,Customer Follow-up,Unknown,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
2/12/2024 8:52,Alpine Ski House | 6-Month Fair Trade Coffee Subscription,Eric Boocock,Alpine Ski House,Won,Won,27050,5/9/2024,27050,5/9/2024,75,Warm,Close,,SUBSCRIPTION-CM,6-Month Fair Trade Coffee Subscription,,Individual,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
1/24/2022 17:54,Alpine Ski House | Accu Scale,Eric Boocock,Alpine Ski House,Lost,Canceled,950,4/25/2022,0,4/25/2022,10,Cold,Close,,DRINKWARE,Accu Scale,Coffee Innovation Webinar,Unknown,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
3/10/2024 7:58,Alpine Ski House | Accu Scale,Pooja Bhalla,Alpine Ski House,Lost,Canceled,1250,6/9/2024,0,6/9/2024,10,Cold,Close,,DRINKWARE,Accu Scale,Loyalty Customer Promotion,Unknown,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
8/21/2021 0:00,Alpine Ski House | Airpot,Per Mikkelsen,Alpine Ski House,Lost,Canceled,7000,11/26/2021,0,11/26/2021,30,Cold,Close,Lost,COMMERCIAL COFFEE MAKERS,Airpot,,Individual,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
12/29/2021 0:00,Alpine Ski House | Airpot,Per Mikkelsen,Alpine Ski House,Lost,Canceled,1300,3/30/2022,0,3/30/2022,30,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,,Individual,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
10/18/2021 0:00,Alpine Ski House | Airpot,Pooja Bhalla,Alpine Ski House,Lost,Canceled,5700,12/23/2021,0,12/23/2021,20,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,Coffee Innovation Webinar,Unknown,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
9/19/2023 13:26,Alpine Ski House | Airpot,Eric Boocock,Alpine Ski House,Won,Won,5950,10/5/2023,5950,10/5/2023,80,Hot,Close,,COMMERCIAL COFFEE MAKERS,Airpot,Coffee Machine Excellence,Individual,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
5/25/2022 11:28,Alpine Ski House | Airpot,Per Mikkelsen,Alpine Ski House,Lost,Canceled,6750,8/30/2022,0,8/30/2022,15,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,Loyalty Customer Promotion,Committee,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
4/21/2024 10:53,Alpine Ski House | Airpot,Eric Boocock,Alpine Ski House,Lost,Canceled,3100,11/10/2024,0,11/10/2024,5,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,Intelligent Coffee Machine Showcase,Unknown,This Year,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
3/10/2024 12:10,Alpine Ski House | Airpot,Ayushman Jain,Alpine Ski House,Lost,Canceled,950,5/10/2024,0,5/10/2024,30,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,New Product Release,Unknown,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
3/4/2024 7:11,Alpine Ski House | Airpot,Julie Strauss,Alpine Ski House,Lost,Canceled,8150,3/13/2025,0,3/13/2025,15,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot,Coffee Machine Excellence,Individual,Unknown,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
3/1/2025 16:34,Alpine Ski House | Airpot,Ayushman Jain,Alpine Ski House,Open,In Progress,2050,5/2/2025,0,,50,Cold,Qualify,,COMMERCIAL COFFEE MAKERS,Airpot,Customer Care Campaign,Unknown,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
12/2/2023 11:00,Alpine Ski House | Airpot Duo,Pooja Bhalla,Alpine Ski House,Lost,Canceled,1350,3/2/2024,0,3/2/2024,30,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
7/1/2021 0:00,Alpine Ski House | Airpot Duo,Ayushman Jain,Alpine Ski House,Won,Won,3450,9/2/2021,3450,9/2/2021,65,Warm,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,,Individual,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
7/16/2021 0:00,Alpine Ski House | Airpot Duo,Julie Strauss,Alpine Ski House,Lost,Canceled,1050,10/15/2021,0,10/15/2021,30,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
11/27/2021 0:00,Alpine Ski House | Airpot Duo,Alan Ross,Alpine Ski House,Lost,Canceled,2000,1/28/2022,0,1/28/2022,20,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,Perfect Brew Coffee  Webinar,Unknown,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
12/28/2022 16:30,Alpine Ski House | Airpot Duo,Eric Boocock,Alpine Ski House,Won,Won,5600,1/13/2023,5600,1/13/2023,80,Hot,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,,Individual,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
1/2/2024 11:49,Alpine Ski House | Airpot Duo,Ayushman Jain,Alpine Ski House,Lost,Canceled,4400,1/16/2024,0,1/16/2024,30,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Duo,Customer Care Campaign,Unknown,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
8/26/2023 7:25,Alpine Ski House | Airpot Lite,Alan Ross,Alpine Ski House,Lost,Canceled,850,9/6/2023,0,9/6/2023,50,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Lite,New Product Release,Unknown,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
7/2/2021 0:00,Alpine Ski House | Airpot Lite,Jim Nakashima,Alpine Ski House,Lost,Canceled,3750,7/16/2021,0,7/16/2021,35,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot Lite,Loyalty Customer Promotion,Unknown,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
9/29/2021 0:00,Alpine Ski House | Airpot XL,Julie Strauss,Alpine Ski House,Won,Won,6150,10/15/2021,6150,10/15/2021,80,Hot,Close,Won,COMMERCIAL COFFEE MAKERS,Airpot XL,,Individual,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
10/29/2022 14:14,Alpine Ski House | Airpot XL,Jeff Comstock,Alpine Ski House,Lost,Canceled,4100,1/1/2023,0,1/1/2023,20,Cold,Close,,COMMERCIAL COFFEE MAKERS,Airpot XL,Customer Care Campaign,Unknown,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
12/10/2021 0:00,Alpine Ski House | Airpot XL,Jim Nakashima,Alpine Ski House,Lost,Out-Sold,1750,12/22/2021,0,12/22/2021,60,Warm,Close,,COMMERCIAL COFFEE MAKERS,Airpot XL,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
3/12/2025 7:02,Alpine Ski House | Airpot XL,Pooja Bhalla,Alpine Ski House,Open,In Progress,4000,6/14/2025,0,,10,Cold,Qualify,,COMMERCIAL COFFEE MAKERS,Airpot XL,,Individual,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
12/19/2023 14:50,Alpine Ski House | AutoDrip,Jeff Comstock,Alpine Ski House,Won,Won,2800,2/20/2024,2800,2/20/2024,75,Warm,Close,Won,CONSUMER COFFEE MAKERS,AutoDrip,,Individual,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
5/9/2021 0:00,Alpine Ski House | AutoDrip,Jeff Comstock,Alpine Ski House,Won,Won,4400,5/23/2021,4400,5/23/2021,90,Hot,Close,Won,CONSUMER COFFEE MAKERS,AutoDrip,,Individual,Immediate,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
5/5/2023 11:40,Alpine Ski House | AutoDrip,Jim Nakashima,Alpine Ski House,Lost,Canceled,1700,8/5/2023,0,8/5/2023,10,Cold,Close,,CONSUMER COFFEE MAKERS,AutoDrip,Perfect Brew Coffee  Webinar,Unknown,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
8/10/2021 0:00,Alpine Ski House | AutoDrip,Per Mikkelsen,Alpine Ski House,Won,Won,3600,10/13/2021,3600,10/13/2021,75,Warm,Close,,CONSUMER COFFEE MAKERS,AutoDrip,,Individual,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
3/24/2025 16:01,Alpine Ski House | Barista Express,Pooja Bhalla,Alpine Ski House,Open,In Progress,140250,11/9/2025,0,,0,Cold,Develop,Omitted,COMMERCIAL ESPRESSO,Barista Express,Loyalty Customer Promotion,Committee,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
5/29/2024 9:58,Alpine Ski House | Barista Express,Eric Boocock,Alpine Ski House,Lost,Canceled,83550,11/19/2024,0,11/19/2024,10,Cold,Close,,COMMERCIAL ESPRESSO,Barista Express,Intelligent Coffee Machine Showcase,Unknown,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
11/5/2021 0:00,Alpine Ski House | Barista Express,Eric Boocock,Alpine Ski House,Lost,Canceled,127950,3/14/2023,0,3/14/2023,5,Cold,Close,,COMMERCIAL ESPRESSO,Barista Express,Coffee Trade Fair,Unknown,Unknown,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
10/18/2021 0:00,Alpine Ski House | Barista Express,Jim Nakashima,Alpine Ski House,Lost,Canceled,84950,3/12/2022,0,3/12/2022,40,Cold,Close,,COMMERCIAL ESPRESSO,Barista Express,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
11/16/2022 15:12,Alpine Ski House | Barista Express,Lunaura Hassinger,Alpine Ski House,Lost,Canceled,114800,6/9/2023,0,6/9/2023,30,Cold,Close,,COMMERCIAL ESPRESSO,Barista Express,,Individual,Next Quarter,US Dollar,Cacilia Viera,Contoso Coffee Price List,User Provided
